===Genetic Algorithm Feature Selector===
Classification Method: Decision Tree
Crossover Method: 1-point
Validation Method: 10-fold Cross Validation
1,55.15151515151515
2,54.74747474747475
3,57.77777777777778
4,56.36363636363637
5,56.96969696969697
6,58.38383838383838
7,58.98989898989899
8,60.0
9,58.18181818181818
10,58.18181818181818
11,57.57575757575758
12,57.37373737373738
13,57.97979797979798
14,58.98989898989899
15,59.19191919191919
16,59.39393939393939
17,58.78787878787879
18,58.18181818181818
19,61.81818181818182
20,59.7979797979798
21,59.7979797979798
22,58.78787878787879
23,58.98989898989899
24,58.58585858585859
25,59.39393939393939
26,58.98989898989899
27,60.4040404040404
28,59.5959595959596
29,60.0
30,60.0
31,61.41414141414141
32,60.4040404040404
33,61.21212121212121
34,61.41414141414141
35,61.41414141414141
36,61.81818181818182
37,61.41414141414141
38,61.41414141414141
39,61.81818181818182
40,61.61616161616162
41,61.61616161616162
42,61.81818181818182
43,61.81818181818182
44,61.41414141414141
45,61.41414141414141
46,61.61616161616162
47,61.61616161616162
48,61.81818181818182
49,61.81818181818182
50,62.22222222222222
51,61.81818181818182
52,62.62626262626262
53,62.22222222222222
54,62.02020202020202
55,62.02020202020202
56,61.81818181818182
57,62.22222222222222
58,62.82828282828283
59,63.83838383838384
60,63.23232323232323
61,63.03030303030303
62,62.62626262626262
63,63.43434343434343
64,62.82828282828283
65,62.42424242424242
66,63.23232323232323
67,63.23232323232323
68,63.03030303030303
69,63.83838383838384
70,63.03030303030303
71,64.24242424242425
72,64.64646464646465
73,63.83838383838384
74,63.43434343434343
75,63.23232323232323
76,63.63636363636363
77,64.04040404040404
78,63.63636363636363
79,64.64646464646465
80,64.44444444444444
81,64.24242424242425
82,64.24242424242425
83,64.04040404040404
84,64.44444444444444
85,64.44444444444444
86,64.24242424242425
87,64.44444444444444
88,64.64646464646465
89,64.84848484848484
90,64.64646464646465
91,64.24242424242425
92,64.84848484848484
93,64.24242424242425
94,64.24242424242425
95,64.84848484848484
96,65.25252525252525
97,64.84848484848484
98,65.25252525252525
99,65.25252525252525
100,65.05050505050505
101,65.05050505050505
102,65.05050505050505
103,64.84848484848484
104,65.65656565656566
105,65.45454545454545
106,65.05050505050505
107,65.65656565656566
108,65.65656565656566
109,65.45454545454545
110,65.45454545454545
111,65.85858585858585
112,65.65656565656566
113,66.06060606060606
114,65.85858585858585
115,65.85858585858585
116,65.65656565656566
117,65.45454545454545
118,65.25252525252525
119,65.25252525252525
120,66.46464646464646
121,65.45454545454545
122,65.25252525252525
123,66.06060606060606
124,65.25252525252525
125,65.65656565656566
126,65.45454545454545
127,65.65656565656566
128,65.65656565656566
129,65.25252525252525
130,65.65656565656566
131,65.85858585858585
132,66.06060606060606
133,66.46464646464646
134,66.06060606060606
135,66.46464646464646
136,66.06060606060606
137,66.46464646464646
138,66.06060606060606
139,66.06060606060606
140,66.06060606060606
141,66.26262626262626
142,65.85858585858585
143,65.85858585858585
144,65.85858585858585
145,65.85858585858585
146,66.26262626262626
147,66.26262626262626
148,66.66666666666667
149,65.85858585858585
150,65.25252525252525
151,66.26262626262626
152,66.06060606060606
153,66.66666666666667
154,65.85858585858585
155,65.45454545454545
156,65.65656565656566
157,65.85858585858585
158,65.65656565656566
159,65.45454545454545
160,65.65656565656566
161,66.26262626262626
162,66.06060606060606
163,65.65656565656566
164,65.65656565656566
165,65.65656565656566
166,65.45454545454545
167,65.65656565656566
168,65.45454545454545
169,65.45454545454545
170,65.45454545454545
171,65.85858585858585
172,65.85858585858585
173,65.65656565656566
174,65.85858585858585
175,65.65656565656566
176,65.65656565656566
177,65.65656565656566
178,65.85858585858585
179,65.65656565656566
180,65.85858585858585
181,65.65656565656566
182,65.85858585858585
183,65.25252525252525
184,65.65656565656566
185,65.85858585858585
186,65.45454545454545
187,65.85858585858585
188,65.65656565656566
189,65.85858585858585
190,66.26262626262626
191,65.65656565656566
192,65.85858585858585
193,66.06060606060606
194,66.26262626262626
195,65.85858585858585
196,66.26262626262626
197,65.25252525252525
198,65.65656565656566
199,65.85858585858585
200,65.65656565656566
